coder1,coder2,coder3,coder4,coder5,coder6,coder7,coder8,coder9,coder10
0.7518796992481203,0.7518796992481203,0.7518796992481203,0.6851851851851852,0.6666666666666666,0.6334841628959276,0.6395939086294417,0.6051282051282051,0.5714285714285714,0.5396825396825397
0.4050632911392405,0.4050632911392405,0.4050632911392405,0.6074766355140186,0.6161137440758294,0.585635359116022,0.5189873417721519,0.5631768953068592,0.47393364928909953,0.6363636363636364
0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6896551724137931,0.6,0.46153846153846156,0.75
0.7948717948717948,0.7948717948717948,0.7948717948717948,0.6290322580645161,0.6333333333333333,0.6896551724137931,0.68,0.6391752577319587,0.625,0.5909090909090909
0.723404255319149,0.723404255319149,0.723404255319149,0.6842105263157895,0.6842105263157895,0.6086956521739131,0.6086956521739131,0.6511627906976745,0.48,0.0
0.023255813953488372,0.023255813953488372,0.023255813953488372,0.048,0.04878048780487805,0.03636363636363636,0.0,0.06557377049180328,0.024691358024691357,0.0
0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.15384615384615385,0.18181818181818182,0.0
